code,title,unit_id,distance,school_type,school_main_campus,credential_level,4_yr_median_earnings,4_yr_working_count,debt_median,debt_median_payment,school_name
5210,Human Resources Management and Services.,482459,1,"Private, for-profit",0,5,59771.0,343.0,45892.0,522.0,DeVry University-Florida
5210,Human Resources Management and Services.,482459,1,"Private, for-profit",0,8,60341.0,92.0,30750.0,350.0,DeVry University-Florida
5212,Management Information Systems and Services.,482459,1,"Private, for-profit",0,5,84349.0,407.0,46275.0,526.0,DeVry University-Florida
1204,Cosmetology and Related Personal Grooming Services.,483896,1,"Private, for-profit",1,1,21151.0,65.0,3167.0,34.0,Parisian Spa Institute
0907,"Radio, Television, and Digital Communication.",484473,3,Public,0,3,49796.0,270.0,15000.0,159.0,University of Florida-Online
0909,"Public Relations, Advertising, and Applied Communication.",484473,3,Public,0,3,58636.0,359.0,15321.0,162.0,University of Florida-Online
1101,"Computer and Information Sciences, General.",484473,3,Public,0,3,108528.0,111.0,15000.0,159.0,University of Florida-Online
1419,Mechanical Engineering.,484473,3,Public,0,3,83832.0,331.0,18131.0,192.0,University of Florida-Online
2601,"Biology, General.",484473,3,Public,0,3,47840.0,160.0,15000.0,159.0,University of Florida-Online
2605,Microbiological Sciences and Immunology.,484473,3,Public,0,3,43355.0,60.0,14942.0,158.0,University of Florida-Online
3099,"Multi/Interdisciplinary Studies, Other.",484473,3,Public,0,3,50493.0,26.0,14800.0,157.0,University of Florida-Online
3105,Health and Physical Education/Fitness.,484473,3,Public,0,3,50460.0,113.0,15000.0,159.0,University of Florida-Online
4006,Geological and Earth Sciences/Geosciences.,484473,3,Public,0,3,50033.0,39.0,19737.0,209.0,University of Florida-Online
4201,"Psychology, General.",484473,3,Public,0,3,46888.0,331.0,16598.0,176.0,University of Florida-Online
4502,Anthropology.,484473,3,Public,0,3,41364.0,167.0,14491.0,154.0,University of Florida-Online
4504,Criminology.,484473,3,Public,0,3,49912.0,207.0,15224.0,161.0,University of Florida-Online
4507,Geography and Cartography.,484473,3,Public,0,3,54432.0,18.0,16407.0,174.0,University of Florida-Online
4511,Sociology.,484473,3,Public,0,3,46050.0,144.0,15000.0,159.0,University of Florida-Online
5001,"Visual and Performing Arts, General.",484473,3,Public,0,3,86575.0,26.0,18657.0,198.0,University of Florida-Online
5102,Communication Disorders Sciences and Services.,484473,3,Public,0,3,52814.0,56.0,15000.0,159.0,University of Florida-Online
5122,Public Health.,484473,3,Public,0,3,54610.0,116.0,15454.0,164.0,University of Florida-Online
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",484473,3,Public,0,3,68854.0,121.0,16500.0,175.0,University of Florida-Online
5202,"Business Administration, Management and Operations.",484473,3,Public,0,3,63871.0,322.0,15000.0,159.0,University of Florida-Online
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",485272,1,"Private, for-profit",0,3,98869.0,1796.0,34145.0,362.0,West Coast University-Miami
1204,Cosmetology and Related Personal Grooming Services.,485379,1,"Private, for-profit",0,1,16655.0,502.0,6333.0,67.0,Hollywood Institute of Beauty Careers-West Palm Beach
5135,Somatic Bodywork and Related Therapeutic Services.,485379,1,"Private, for-profit",0,1,19442.0,60.0,6333.0,67.0,Hollywood Institute of Beauty Careers-West Palm Beach
1204,Cosmetology and Related Personal Grooming Services.,485388,1,"Private, for-profit",0,1,16655.0,502.0,6333.0,67.0,Hollywood Institute of Beauty Careers-Casselberry
5135,Somatic Bodywork and Related Therapeutic Services.,485388,1,"Private, for-profit",0,1,19442.0,60.0,6333.0,67.0,Hollywood Institute of Beauty Careers-Casselberry
1204,Cosmetology and Related Personal Grooming Services.,487311,0,"Private, nonprofit",1,1,17824.0,117.0,7667.0,81.0,Jones Technical Institute
4706,Vehicle Maintenance and Repair Technologies.,487311,1,"Private, nonprofit",1,2,48341.0,32.0,18167.0,193.0,Jones Technical Institute
5135,Somatic Bodywork and Related Therapeutic Services.,487311,0,"Private, nonprofit",1,1,20582.0,54.0,6333.0,67.0,Jones Technical Institute
1101,"Computer and Information Sciences, General.",487384,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Pembroke Pines
1512,Computer Engineering Technologies/Technicians.,487384,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Pembroke Pines
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487384,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Pembroke Pines
5107,Health and Medical Administrative Services.,487384,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-Pembroke Pines
5108,Allied Health and Medical Assisting Services.,487384,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Pembroke Pines
5122,Public Health.,487384,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Pembroke Pines
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",487384,1,"Private, for-profit",0,2,54348.0,114.0,28285.0,300.0,Florida Career College-Pembroke Pines
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487384,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Pembroke Pines
1101,"Computer and Information Sciences, General.",487393,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-West Palm Beach
1204,Cosmetology and Related Personal Grooming Services.,487393,0,"Private, for-profit",0,1,17641.0,234.0,11718.0,124.0,Florida Career College-West Palm Beach
1512,Computer Engineering Technologies/Technicians.,487393,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-West Palm Beach
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487393,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-West Palm Beach
5107,Health and Medical Administrative Services.,487393,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-West Palm Beach
5108,Allied Health and Medical Assisting Services.,487393,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-West Palm Beach
5122,Public Health.,487393,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-West Palm Beach
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487393,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-West Palm Beach
1101,"Computer and Information Sciences, General.",487409,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Hialeah
1512,Computer Engineering Technologies/Technicians.,487409,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Hialeah
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487409,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Hialeah
5107,Health and Medical Administrative Services.,487409,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-Hialeah
5108,Allied Health and Medical Assisting Services.,487409,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Hialeah
5122,Public Health.,487409,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Hialeah
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487409,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Hialeah
1101,"Computer and Information Sciences, General.",487418,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Lauderdale Lakes
1204,Cosmetology and Related Personal Grooming Services.,487418,0,"Private, for-profit",0,1,17641.0,234.0,11718.0,124.0,Florida Career College-Lauderdale Lakes
1512,Computer Engineering Technologies/Technicians.,487418,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Lauderdale Lakes
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487418,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Lauderdale Lakes
5108,Allied Health and Medical Assisting Services.,487418,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Lauderdale Lakes
5122,Public Health.,487418,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Lauderdale Lakes
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",487418,0,"Private, for-profit",0,2,54348.0,114.0,28285.0,300.0,Florida Career College-Lauderdale Lakes
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487418,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Lauderdale Lakes
1101,"Computer and Information Sciences, General.",487427,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Tampa
1512,Computer Engineering Technologies/Technicians.,487427,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Tampa
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487427,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Tampa
5107,Health and Medical Administrative Services.,487427,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-Tampa
5108,Allied Health and Medical Assisting Services.,487427,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Tampa
5122,Public Health.,487427,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Tampa
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487427,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Tampa
1101,"Computer and Information Sciences, General.",487436,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Jacksonville
1512,Computer Engineering Technologies/Technicians.,487436,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Jacksonville
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487436,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Jacksonville
5108,Allied Health and Medical Assisting Services.,487436,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Jacksonville
5122,Public Health.,487436,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Jacksonville
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487436,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Jacksonville
1101,"Computer and Information Sciences, General.",487445,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Boynton Beach
1204,Cosmetology and Related Personal Grooming Services.,487445,0,"Private, for-profit",0,1,17641.0,234.0,11718.0,124.0,Florida Career College-Boynton Beach
1512,Computer Engineering Technologies/Technicians.,487445,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Boynton Beach
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487445,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Boynton Beach
5107,Health and Medical Administrative Services.,487445,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-Boynton Beach
5108,Allied Health and Medical Assisting Services.,487445,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Boynton Beach
5122,Public Health.,487445,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Boynton Beach
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",487445,0,"Private, for-profit",0,2,54348.0,114.0,28285.0,300.0,Florida Career College-Boynton Beach
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487445,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Boynton Beach
1101,"Computer and Information Sciences, General.",487454,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Margate
1512,Computer Engineering Technologies/Technicians.,487454,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Margate
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487454,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Margate
5107,Health and Medical Administrative Services.,487454,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-Margate
5108,Allied Health and Medical Assisting Services.,487454,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Margate
5122,Public Health.,487454,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Margate
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487454,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Margate
1101,"Computer and Information Sciences, General.",487472,1,"Private, for-profit",0,2,33884.0,101.0,18347.0,195.0,Florida Career College-Orlando
1204,Cosmetology and Related Personal Grooming Services.,487472,0,"Private, for-profit",0,1,17641.0,234.0,11718.0,124.0,Florida Career College-Orlando
1512,Computer Engineering Technologies/Technicians.,487472,1,"Private, for-profit",0,1,26890.0,237.0,10313.0,109.0,Florida Career College-Orlando
4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",487472,1,"Private, for-profit",0,1,34093.0,155.0,9500.0,101.0,Florida Career College-Orlando
5107,Health and Medical Administrative Services.,487472,1,"Private, for-profit",0,1,28737.0,378.0,9500.0,101.0,Florida Career College-Orlando
5108,Allied Health and Medical Assisting Services.,487472,1,"Private, for-profit",0,1,24719.0,1049.0,9500.0,101.0,Florida Career College-Orlando
5122,Public Health.,487472,1,"Private, for-profit",0,2,30264.0,50.0,20000.0,212.0,Florida Career College-Orlando
5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",487472,1,"Private, for-profit",0,1,21476.0,500.0,9500.0,101.0,Florida Career College-Orlando
1204,Cosmetology and Related Personal Grooming Services.,489238,1,"Private, for-profit",0,1,20316.0,129.0,6723.0,71.0,Boca Beauty Academy-Parkland
5135,Somatic Bodywork and Related Therapeutic Services.,489238,1,"Private, for-profit",0,1,34649.0,24.0,5865.0,62.0,Boca Beauty Academy-Parkland
5108,Allied Health and Medical Assisting Services.,490975,1,"Private, for-profit",0,1,28120.0,161.0,9500.0,101.0,Fortis College-Cutler Bay
5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",490975,1,"Private, for-profit",0,2,67227.0,205.0,28049.0,297.0,Fortis College-Cutler Bay
1204,Cosmetology and Related Personal Grooming Services.,491136,1,"Private, for-profit",0,1,20441.0,1142.0,12090.0,128.0,Empire Beauty School-Tampa
1204,Cosmetology and Related Personal Grooming Services.,491145,1,"Private, for-profit",0,1,20245.0,850.0,12500.0,133.0,Empire Beauty School-Lakeland
1204,Cosmetology and Related Personal Grooming Services.,492360,1,"Private, for-profit",0,1,16956.0,63.0,6774.0,72.0,The Salon Professional Academy-Delray Beach
1204,Cosmetology and Related Personal Grooming Services.,495369,1,"Private, for-profit",0,1,27864.0,93.0,6492.0,69.0,Paul Mitchell the School-Fort Lauderdale
